Project Name,Likely Go-ahead,Field Type,Country,Region,Group,Hydrocarbon,Depth,Field/Block,Play Type,Operator,Partner1,Partner2,Partner3,Partner4,Partner5,First Oil Year,Sanctioned,Project Status,Comments,Gas Reserves (mmboe),Liquids Reserves (mmbbl),Total Reserves (mmboe),API,Sulfur,Measure Names,Measure Values
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet, 2028_Q4,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet, 2028_Q3,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2028_Q2,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2028_Q1,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2027_Q4,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2027_Q3,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2027_Q2,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2027_Q1,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2026_Q4,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2026_Q3,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2026_Q2,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2026_Q1,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2025_Q4,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2025_Q3,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2025_Q2,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2025_Q1,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2024_Q4,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2024_Q3,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2024_Q2,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,2024_Q1,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,Partner5 Share %,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,Partner4 Share %,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,Partner3 Share %,
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,Partner2 Share %,25
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,Partner1 Share %,30
Lau Lau-1,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , , ,No,Appraisal,"Lau Lau-1 well, about 42 miles southeast of the Liza field, encountered 315 feet of high-quality oil-bearing sandstone reservoirs.
By 2027, the companies expect to have at least six floating production, storage and offloading vessels operational in Stabroek, with production expected to surpass 1 million barrels per day.", , , ,Light,Sweet,Operator Share %,45
Hammerhead,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2029,Yes,Under Development,"Sep. 2025: Exxon Mobil has taken a final investment decision to develop the Hammerhead oil discovery offshore Guyana, its seventh sanctioned development project in the deepwater Stabroek Block, where it has discovered billions of barrels of oil.", , , ,Light,Sweet, 2029_Q4,
Hammerhead,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2029,Yes,Under Development,"Sep. 2025: Exxon Mobil has taken a final investment decision to develop the Hammerhead oil discovery offshore Guyana, its seventh sanctioned development project in the deepwater Stabroek Block, where it has discovered billions of barrels of oil.", , , ,Light,Sweet, 2029_Q3,80
Hammerhead,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2029,Yes,Under Development,"Sep. 2025: Exxon Mobil has taken a final investment decision to develop the Hammerhead oil discovery offshore Guyana, its seventh sanctioned development project in the deepwater Stabroek Block, where it has discovered billions of barrels of oil.", , , ,Light,Sweet, 2029_Q2,100
Hammerhead,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2029,Yes,Under Development,"Sep. 2025: Exxon Mobil has taken a final investment decision to develop the Hammerhead oil discovery offshore Guyana, its seventh sanctioned development project in the deepwater Stabroek Block, where it has discovered billions of barrels of oil.", , , ,Light,Sweet, 2029_Q1,
